id,trip_id,route_id,timestamp,actual_arrival_time,delay_seconds,stop_id
14219,111800_2..N01R,2,NULL,NULL,0,232N
14220,111800_2..N01R,2,NULL,NULL,0,231N
14221,111800_2..N01R,2,NULL,NULL,0,230N
14222,111800_2..N01R,2,NULL,NULL,0,229N
14223,111800_2..N01R,2,NULL,NULL,0,228N
14224,111800_2..N01R,2,NULL,NULL,0,137N
14225,111800_2..N01R,2,NULL,NULL,0,132N
14226,111800_2..N01R,2,NULL,NULL,0,128N
14227,111800_2..N01R,2,NULL,NULL,0,127N
14228,111800_2..N01R,2,NULL,NULL,0,123N
14229,111800_2..N01R,2,NULL,NULL,0,120N
14230,111800_2..N01R,2,NULL,NULL,0,227N
14231,111800_2..N01R,2,NULL,NULL,0,226N
14232,111800_2..N01R,2,NULL,NULL,0,225N
14233,111800_2..N01R,2,NULL,NULL,0,224N
14234,111800_2..N01R,2,NULL,NULL,0,222N
14235,111800_2..N01R,2,NULL,NULL,0,221N
14236,111800_2..N01R,2,NULL,NULL,0,220N
14237,111800_2..N01R,2,NULL,NULL,0,219N
14238,111800_2..N01R,2,NULL,NULL,0,218N
14239,111800_2..N01R,2,NULL,NULL,0,217N
14240,111800_2..N01R,2,NULL,NULL,0,216N
14241,111800_2..N01R,2,NULL,NULL,0,215N
14242,111800_2..N01R,2,NULL,NULL,0,214N
14243,111800_2..N01R,2,NULL,NULL,0,213N
14244,111800_2..N01R,2,NULL,NULL,0,212N
14245,111800_2..N01R,2,NULL,NULL,0,211N
14246,111800_2..N01R,2,NULL,NULL,0,210N
14247,111800_2..N01R,2,NULL,NULL,0,209N
14248,111800_2..N01R,2,NULL,NULL,0,208N
14249,111800_2..N01R,2,NULL,NULL,0,207N
14250,111800_2..N01R,2,NULL,NULL,0,206N
14251,111800_2..N01R,2,NULL,NULL,0,205N
14252,111800_2..N01R,2,NULL,NULL,0,204N
14253,111800_2..N01R,2,NULL,NULL,0,201N
14254,112350_2..S01R,2,NULL,NULL,0,204S
14255,112350_2..S01R,2,NULL,NULL,0,205S
14256,112350_2..S01R,2,NULL,NULL,0,206S
14257,112350_2..S01R,2,NULL,NULL,0,207S
14258,112350_2..S01R,2,NULL,NULL,0,208S
14259,112350_2..S01R,2,NULL,NULL,0,209S
14260,112350_2..S01R,2,NULL,NULL,0,210S
14261,112350_2..S01R,2,NULL,NULL,0,211S
14262,112350_2..S01R,2,NULL,NULL,0,212S
14263,112350_2..S01R,2,NULL,NULL,0,213S
14264,112350_2..S01R,2,NULL,NULL,0,214S
14265,112350_2..S01R,2,NULL,NULL,0,215S
14266,112350_2..S01R,2,NULL,NULL,0,216S
14267,112350_2..S01R,2,NULL,NULL,0,217S
14268,112350_2..S01R,2,NULL,NULL,0,218S
14269,112350_2..S01R,2,NULL,NULL,0,219S
14270,112350_2..S01R,2,NULL,NULL,0,220S
14271,112350_2..S01R,2,NULL,NULL,0,221S
14272,112350_2..S01R,2,NULL,NULL,0,222S
14273,112350_2..S01R,2,NULL,NULL,0,224S
14274,112350_2..S01R,2,NULL,NULL,0,225S
14275,112350_2..S01R,2,NULL,NULL,0,226S
14276,112350_2..S01R,2,NULL,NULL,0,227S
14277,112350_2..S01R,2,NULL,NULL,0,120S
14278,112350_2..S01R,2,NULL,NULL,0,123S
14279,112350_2..S01R,2,NULL,NULL,0,127S
